iter	MultiClass
2983	0.383619692
2984	0.3835130855
2985	0.3833163086
2986	0.383176351
2987	0.3830877152
2988	0.3829152642
2989	0.3827536518
2990	0.3826667117
2991	0.3825217342
2992	0.3823517722
2993	0.3821590937
2994	0.3820524607
2995	0.3820063073
2996	0.3819635292
2997	0.3819013404
2998	0.381773423
2999	0.3816328467
3000	0.3815737133
3001	0.381504327
3002	0.3813731488
3003	0.3813395448
3004	0.3812265681
3005	0.3811299933
3006	0.3810563547
3007	0.3809816296
3008	0.3809054452
3009	0.3807078867
3010	0.3805980957
3011	0.3804864556
3012	0.3803743285
3013	0.3802582266
3014	0.3801088653
3015	0.379987629
3016	0.3798559212
3017	0.3796932195
3018	0.3795298547
3019	0.3793953358
3020	0.3793358443
3021	0.3792431803
3022	0.3790965705
3023	0.3789345459
3024	0.3788357102
3025	0.3787161778
3026	0.3785701703
3027	0.3785091194
3028	0.3783625415
3029	0.3782967491
3030	0.3782362072
3031	0.3780019677
3032	0.3778363743
3033	0.3777407172
3034	0.3776248527
3035	0.3776048931
3036	0.3774486247
3037	0.3773766862
3038	0.3773428215
3039	0.3772659671
3040	0.3770909198
3041	0.3769413637
3042	0.3768320969
3043	0.3766839662
3044	0.376525353
3045	0.3762870456
3046	0.3760711876
3047	0.3759567279
3048	0.375810998
3049	0.3756963712
3050	0.3755595916
3051	0.3755029788
3052	0.3753840783
3053	0.3752614692
3054	0.3751221588
3055	0.3750477563
3056	0.3750171883
3057	0.3748465496
3058	0.3747233626
3059	0.3746825851
3060	0.3746080896
3061	0.3745379818
3062	0.3744861327
3063	0.3743447023
3064	0.3741933878
3065	0.3741233452
3066	0.374034
3067	0.3740005082
3068	0.3739096021
3069	0.3738538713
3070	0.37372504
3071	0.3736678933
3072	0.3734836347
3073	0.3733802263
3074	0.3732881004
3075	0.3731853339
3076	0.3731360736
3077	0.3729757195
3078	0.372906236
3079	0.3728237597
3080	0.3727697147
3081	0.3726907289
3082	0.3726355104
3083	0.3724478835
3084	0.3723497678
3085	0.3722969168
3086	0.3722212419
3087	0.3720839932
3088	0.3719726787
3089	0.371828303
3090	0.3717006258
3091	0.3715465409
3092	0.3714917139
3093	0.3713703864
3094	0.3712710253
3095	0.3712114384
3096	0.3711663993
3097	0.3710016883
3098	0.3709185814
3099	0.3708654223
3100	0.3707065972
3101	0.3706302108
3102	0.3705428664
3103	0.3704719751
3104	0.3704279865
3105	0.3702534403
3106	0.3701192203
3107	0.3700557653
3108	0.3699657547
3109	0.3698315622
3110	0.3697681701
3111	0.3697310802
3112	0.3696584651
3113	0.3695786299
3114	0.3695307584
3115	0.369432653
3116	0.3693212264
3117	0.369286771
3118	0.3690995439
3119	0.3688640724
3120	0.368770651
3121	0.3686997396
3122	0.3685801533
3123	0.368362471
3124	0.3682953635
3125	0.3681762864
3126	0.3681155816
3127	0.3679147613
3128	0.3678476583
3129	0.3676933997
3130	0.3676294331
3131	0.3675669283
3132	0.3674016176
3133	0.3672575236
3134	0.3671860663
3135	0.3670673405
3136	0.3669314813
3137	0.366843031
3138	0.3668071115
3139	0.3667656322
3140	0.3667343207
3141	0.3665920985
3142	0.3664394235
3143	0.3663411979
3144	0.3661715455
3145	0.366094127
3146	0.3659701447
3147	0.3659259991
3148	0.3658322674
3149	0.3657589589
3150	0.3656614207
3151	0.3654869975
3152	0.3653465537
3153	0.3652629319
3154	0.3651339229
3155	0.3650157892
3156	0.3649282069
3157	0.3648445249
3158	0.3647298251
3159	0.3646169209
3160	0.3645617341
3161	0.3644530017
3162	0.3643239998
3163	0.3642026446
3164	0.3640848931
3165	0.3640066017
3166	0.3638763635
3167	0.3637931606
3168	0.3637291069
3169	0.363590759
3170	0.3634041348
3171	0.3633117801
3172	0.3632059322
3173	0.3631441737
3174	0.3630227895
3175	0.3629768283
3176	0.3629280581
3177	0.3628330554
3178	0.3627985001
3179	0.3626485634
3180	0.362495191
3181	0.3623966905
3182	0.3622422354
3183	0.3621667761
3184	0.3621175427
3185	0.3620620807
3186	0.3619710602
3187	0.3618745898
3188	0.3617820323
3189	0.3616890687
3190	0.3615462201
3191	0.3614456242
3192	0.3613421079
3193	0.3612324721
3194	0.3611794444
3195	0.3611360948
3196	0.3610409858
3197	0.3608836839
3198	0.3608345374
3199	0.3607545418
3200	0.360726694
3201	0.3605766075
3202	0.3604382389
3203	0.3603047249
3204	0.3602663891
3205	0.3601349548
3206	0.3601120865
3207	0.3600235276
3208	0.3599169934
3209	0.3597697534
3210	0.3595523783
3211	0.3594624654
3212	0.3593775966
3213	0.3593274953
3214	0.3592233405
3215	0.3591432623
3216	0.3590038741
3217	0.3588966107
3218	0.358739479
3219	0.3586579818
3220	0.3585650433
3221	0.3584600905
3222	0.3584127642
3223	0.3583109852
3224	0.3581387764
3225	0.3580693277
3226	0.3578946159
3227	0.3577460971
3228	0.3577337154
3229	0.3576522861
3230	0.3575184593
3231	0.3574315016
3232	0.3573168425
3233	0.3571641162
3234	0.3571015379
3235	0.3569982095
3236	0.356943803
3237	0.356874437
3238	0.3567557677
3239	0.3566943942
3240	0.3565542356
3241	0.3564174653
3242	0.3563279852
3243	0.3562041221
3244	0.3560786278
3245	0.355907092
3246	0.3558192371
3247	0.3557687343
3248	0.3557412074
3249	0.3557054671
3250	0.3556053871
3251	0.3555432672
3252	0.355467363
3253	0.3553064706
3254	0.3552407274
3255	0.3552053346
3256	0.3550420599
3257	0.3549733195
3258	0.3548417084
3259	0.3547526987
3260	0.3547034148
3261	0.3545899055
3262	0.3545359555
3263	0.354434222
3264	0.3543421389
3265	0.354268811
3266	0.3541789831
3267	0.3541413319
3268	0.354020201
3269	0.3539700505
3270	0.353830067
3271	0.3537834436
3272	0.3537052023
3273	0.3535926466
3274	0.353467065
3275	0.3534130309
3276	0.3533914597
3277	0.3532597584
3278	0.3531131799
3279	0.3529431134
3280	0.3529034623
3281	0.3528053302
3282	0.3526857928
3283	0.3526062042
3284	0.3525371316
3285	0.3524402393
3286	0.3523372939
3287	0.352202275
3288	0.3521655927
3289	0.352024469
3290	0.3519641447
3291	0.3518223674
3292	0.3517278677
3293	0.3516330626
3294	0.3514819985
3295	0.351399192
3296	0.3513168644
3297	0.3511679812
3298	0.3510803915
3299	0.3510021395
3300	0.3508217612
3301	0.3506731412
3302	0.3505830343
3303	0.3504863
3304	0.3504062464
3305	0.3502942617
3306	0.35019224
3307	0.3500691311
3308	0.3498900238
3309	0.3497677181
3310	0.3497071535
3311	0.349532885
3312	0.3494278051
3313	0.3493891
3314	0.3492231631
3315	0.3492009342
3316	0.3490830489
3317	0.3489981617
3318	0.3489445218
3319	0.3489099174
3320	0.3488429386
3321	0.3487440645
3322	0.3486574664
3323	0.3485174175
3324	0.3484268685
3325	0.3483464497
3326	0.3481666893
3327	0.3481096145
3328	0.3479894665
3329	0.3478982255
3330	0.3477794796
3331	0.3476710851
3332	0.3475303754
3333	0.3474538242
3334	0.3474244187
3335	0.3473894194
3336	0.3473141234
3337	0.3472742661
3338	0.3472328256
3339	0.3471474915
3340	0.3469896205
3341	0.3468813649
3342	0.3467751679
3343	0.3466584726
3344	0.3466083168
3345	0.3465484648
3346	0.3464266796
3347	0.3463758935
3348	0.3462384537
3349	0.3461640759
3350	0.3461142695
3351	0.3460312085
3352	0.3458907988
3353	0.3457501538
3354	0.3456768681
3355	0.3455865857
3356	0.3454438723
3357	0.3452874578
3358	0.3452099222
3359	0.3450885539
3360	0.3450140242
3361	0.3449743838
3362	0.3449276728
3363	0.3447673968
3364	0.3446927752
3365	0.3446283633
3366	0.344530883
3367	0.3445014779
3368	0.3444173423
3369	0.3443180091
3370	0.344142442
3371	0.344075269
3372	0.344002492
3373	0.3439029384
3374	0.3438490865
3375	0.3437905983
3376	0.3436559283
3377	0.3436233835
3378	0.3435921896
3379	0.3435370046
3380	0.3434895722
3381	0.3434198571
3382	0.3433675509
3383	0.3431485863
3384	0.3429804201
3385	0.3429510501
3386	0.3428277253
3387	0.3427115772
3388	0.3426078201
3389	0.3424611373
3390	0.3423789572
3391	0.3423233908
3392	0.3422741758
3393	0.342188522
3394	0.3421277388
3395	0.3420384809
3396	0.3419551045
3397	0.3418292979
3398	0.3416566805
3399	0.3416211666
3400	0.3415398774
3401	0.3414932764
3402	0.3414797791
3403	0.3414516907
3404	0.3413032163
3405	0.3412679124
3406	0.3411291302
3407	0.3409732559
3408	0.3408561664
3409	0.3407602312
3410	0.3406776176
3411	0.3404629138
3412	0.3403913789
3413	0.3403754657
3414	0.3402540502
3415	0.3401388201
3416	0.3400965546
3417	0.3399933609
3418	0.3399004623
3419	0.3398221007
3420	0.3397943118
3421	0.3397699876
3422	0.3397457952
3423	0.3396708869
3424	0.3396449253
3425	0.3395578517
3426	0.339389204
3427	0.3393608183
3428	0.3393103063
3429	0.3392391997
3430	0.3391927597
3431	0.3391281768
3432	0.3390104486
3433	0.3389699681
3434	0.3387716015
3435	0.3386697904
3436	0.3386051316
3437	0.3385525918
3438	0.3384552206
3439	0.338317183
3440	0.3382688986
3441	0.3381349793
3442	0.3380985605
3443	0.337995346
3444	0.3378194039
3445	0.3377989608
3446	0.3377691102
3447	0.337660941
3448	0.337573772
3449	0.337447864
3450	0.3373449568
3451	0.3372333877
3452	0.337107938
3453	0.3369644994
3454	0.3368394667
3455	0.3367938626
3456	0.3366931165
3457	0.3366098273
3458	0.3365045247
3459	0.3364739015
3460	0.3363439071
3461	0.3362981954
3462	0.336239718
3463	0.3361969033
3464	0.3360897966
3465	0.3360192167
3466	0.3358867949
3467	0.3358224997
3468	0.3357443999
3469	0.3356414255
3470	0.3355702825
3471	0.335513944
3472	0.3353973961
3473	0.3352819342
3474	0.3351864401
3475	0.3351510803
3476	0.3351260593
3477	0.335018123
3478	0.3349264793
3479	0.3348356513
3480	0.33473148
3481	0.3346552077
3482	0.3345616273
3483	0.3344048415
3484	0.334378494
3485	0.3342759854
3486	0.3342412713
3487	0.3341731913
3488	0.3340136553
3489	0.3339590522
3490	0.3338626695
3491	0.3337421861
3492	0.3336471069
3493	0.3336215206
3494	0.3334828293
3495	0.3334477885
3496	0.3332500244
3497	0.3331711064
3498	0.3330287578
3499	0.3329219723
3500	0.3328353443
3501	0.3328057162
3502	0.3327106611
3503	0.332576194
3504	0.3325204437
3505	0.3324636984
3506	0.3324038638
3507	0.3323333042
3508	0.3322278964
3509	0.3321649085
3510	0.3321067796
3511	0.3319471437
3512	0.3318402423
3513	0.331773439
3514	0.3317154268
3515	0.3316854868
3516	0.3315750058
3517	0.3314145351
3518	0.3313177106
3519	0.3312697416
3520	0.3312005688
3521	0.331078393
3522	0.3309189962
3523	0.3308936377
3524	0.330864503
3525	0.3307645197
3526	0.3306783437
3527	0.3306263104
3528	0.3305696735
3529	0.3305186109
3530	0.3304167332
3531	0.3303428236
3532	0.3302799412
3533	0.3302412089
3534	0.3301018387
3535	0.3300242391
3536	0.329930748
3537	0.3298205295
3538	0.3297586518
3539	0.329591271
3540	0.3295315138
3541	0.3294196149
3542	0.3292670351
3543	0.3291147225
3544	0.3290914214
3545	0.3289754872
3546	0.32893882
3547	0.3287996027
3548	0.3287657014
3549	0.3286825537
3550	0.3286476276
3551	0.3285551056
3552	0.3284450458
3553	0.3283165144
3554	0.3282420293
3555	0.3282111448
3556	0.32816701
3557	0.328051046
3558	0.328020695
3559	0.3279509418
3560	0.3278110444
3561	0.3277688217
3562	0.3276157534
3563	0.3275896641
3564	0.3275396812
3565	0.3274530287
3566	0.3274252821
3567	0.3274011584
3568	0.3273569864
3569	0.3272073195
3570	0.3271138686
3571	0.3270234214
3572	0.3269711263
3573	0.3268809676
3574	0.3267575617
3575	0.3267320142
3576	0.3266153681
3577	0.326518064
3578	0.3264515383
3579	0.3263602609
3580	0.3263038321
3581	0.3262687753
3582	0.3261087516
3583	0.3260282953
3584	0.3259660971
3585	0.3259327471
3586	0.3259048143
3587	0.3257824977
3588	0.3256764983
3589	0.325560351
3590	0.3254428553
3591	0.3253811573
3592	0.3253449861
3593	0.3252792466
3594	0.3252262023
3595	0.3251958564
3596	0.3251142956
3597	0.3250484407
3598	0.3249868593
3599	0.324963624
3600	0.3248692544
3601	0.3248051003
3602	0.3247088538
3603	0.324656777
3604	0.3245441429
3605	0.3245203664
3606	0.3244232696
3607	0.3243913848
3608	0.3242862538
3609	0.3242146023
3610	0.3241632634
3611	0.3241235123
3612	0.3240689342
3613	0.323962321
3614	0.3239227547
3615	0.3237992482
3616	0.3237172842
3617	0.3236883653
3618	0.3235947307
3619	0.3235327565
3620	0.3234531563
3621	0.3232841426
3622	0.3232442671
3623	0.3231504143
3624	0.3231053593
3625	0.3230660681
3626	0.3229807851
3627	0.3228604233
3628	0.3227995669
3629	0.3227428596
3630	0.32271876
3631	0.3225854141
3632	0.3225493711
3633	0.3225149938
3634	0.3224556731
3635	0.3224253944
3636	0.3222626492
3637	0.3222120839
3638	0.3221923502
3639	0.3220526186
3640	0.3219948243
3641	0.3219218393
3642	0.3218286917
3643	0.3217404611
3644	0.3216784215
3645	0.3216319876
3646	0.3215566623
3647	0.3215202201
3648	0.32149603
3649	0.3214642845
3650	0.32139047
3651	0.3213318066
3652	0.3212814211
3653	0.3211504513
3654	0.3211082315
3655	0.3210200394
3656	0.3209537155
3657	0.3208019101
3658	0.3207026755
3659	0.320644353
3660	0.3204727589
3661	0.3204213031
3662	0.320295682
3663	0.3202164582
3664	0.3201097922
3665	0.3200366877
3666	0.3199376373
3667	0.3199114094
3668	0.3198779469
3669	0.3197903213
3670	0.3197456257
3671	0.3196447848
3672	0.3195637465
3673	0.3194800099
3674	0.3194217738
3675	0.3193772005
3676	0.3193164961
3677	0.3192543007
3678	0.3192179257
3679	0.3191038622
3680	0.3190395168
3681	0.3189237626
3682	0.3188673286
3683	0.3188082883
3684	0.3187096433
3685	0.3186565501
3686	0.3186291273
3687	0.3185769674
3688	0.318513436
3689	0.3183889678
3690	0.3182975645
3691	0.3181995313
3692	0.3181450579
3693	0.3181020087
3694	0.3180419451
3695	0.3179282337
3696	0.3179062687
3697	0.3178309247
3698	0.3176651658
3699	0.3176271043
3700	0.3175393513
3701	0.3174805046
3702	0.3174020304
3703	0.317279153
3704	0.3171841239
3705	0.3171209013
3706	0.3170076375
3707	0.3169628605
3708	0.3168284409
3709	0.3166886353
3710	0.316650155
3711	0.3165848213
3712	0.3165207571
3713	0.3164489816
3714	0.3164094419
3715	0.3163591845
3716	0.3162593114
3717	0.3161679987
3718	0.3161234395
3719	0.3160658754
3720	0.3159478427
3721	0.3159114413
3722	0.3158088753
3723	0.315783789
3724	0.3156999589
3725	0.3156516589
3726	0.3155773031
3727	0.315530407
3728	0.3154156039
3729	0.3153593767
3730	0.315276776
3731	0.3152478739
3732	0.315203201
3733	0.3150410694
3734	0.3149992135
3735	0.3149712414
3736	0.3148340214
3737	0.3148117385
3738	0.314776681
3739	0.3147221662
3740	0.3146378456
3741	0.3145048498
3742	0.3144657387
3743	0.3143624512
3744	0.3142564423
3745	0.3142339182
3746	0.3141483557
3747	0.3141167772
3748	0.3140327626
3749	0.3139928338
3750	0.3139572496
3751	0.3138926452
3752	0.3138577321
3753	0.3138293689
3754	0.3137856028
3755	0.3137501683
3756	0.3136649807
3757	0.3135483342
3758	0.3134563857
3759	0.3134004407
3760	0.3133416799
3761	0.3132105489
3762	0.3131751911
3763	0.3131441137
3764	0.3130955873
3765	0.3130247144
3766	0.3129132237
3767	0.3128896104
3768	0.3128094691
3769	0.3127821052
3770	0.3126846502
3771	0.3125669703
3772	0.3124685617
3773	0.3124270518
3774	0.3123333826
3775	0.3122922702
3776	0.3122609287
3777	0.3121682314
3778	0.3120808099
3779	0.312019053
3780	0.3119655738
3781	0.3119053001
3782	0.311803526
3783	0.311767253
3784	0.3116571354
3785	0.3116046653
3786	0.3115230318
3787	0.311487372
3788	0.3114496396
3789	0.3113514838
3790	0.3112567258
3791	0.3111728963
3792	0.3110501864
3793	0.3109984889
3794	0.3108904026
3795	0.3107393857
3796	0.3106342767
3797	0.3105356212
3798	0.3104728887
3799	0.3103859603
3800	0.3102820377
3801	0.3102360828
3802	0.3101262753
3803	0.3100563533
3804	0.3099824721
3805	0.3099343325
3806	0.3098200679
3807	0.309773219
3808	0.3097311888
3809	0.3096242323
3810	0.3096121645
3811	0.3095830914
3812	0.3094996169
3813	0.3094218823
3814	0.3092169468
3815	0.3091845975
3816	0.3091125487
3817	0.3090306157
3818	0.3089302167
3819	0.3088752279
3820	0.3088391083
3821	0.3087311018
3822	0.3086562206
3823	0.3085982576
3824	0.3084820285
3825	0.3084090814
3826	0.3083121012
3827	0.3082309322
3828	0.3082088139
3829	0.3079990183
3830	0.3079356768
3831	0.3078690559
3832	0.307799375
3833	0.3076940286
3834	0.3076207269
3835	0.3075862412
3836	0.307501261
3837	0.3074581936
3838	0.3073794811
3839	0.3072647204
3840	0.307188165
3841	0.3070634298
3842	0.3070247958
3843	0.3069679415
3844	0.3069354573
3845	0.3068121304
3846	0.3067353949
3847	0.3066717681
3848	0.3065450915
3849	0.3064920375
3850	0.3064617776
3851	0.306450409
3852	0.3063745228
3853	0.3062674646
3854	0.3061605604
3855	0.3060915417
3856	0.3060395394
3857	0.3059349774
3858	0.3058806704
3859	0.3057330612
3860	0.3057146912
3861	0.3056486757
3862	0.3055455065
3863	0.3054826839
3864	0.3054348878
3865	0.3053346354
3866	0.3052137881
3867	0.3051484978
3868	0.3050434396
3869	0.3050236842
3870	0.3049238395
3871	0.304885069
3872	0.3047698319
3873	0.3046853571
3874	0.3044935913
3875	0.3043796565
3876	0.3042717353
3877	0.3042556167
3878	0.3041862136
3879	0.3041254986
3880	0.3040003703
3881	0.3039417628
3882	0.3038085676
3883	0.3037885998
3884	0.3036741228
3885	0.3036466452
3886	0.3036018451
3887	0.3035008836
3888	0.3034543389
3889	0.3034024593
3890	0.3033363426
3891	0.3032542878
3892	0.3030702774
3893	0.3030240928
3894	0.3029676663
3895	0.3028912048
3896	0.3028637922
3897	0.3028378875
3898	0.3027137659
3899	0.3026232119
3900	0.3024754781
3901	0.3024005694
3902	0.3023374652
3903	0.3023112501
3904	0.3021894749
3905	0.3021448255
3906	0.3021340283
3907	0.3020924644
3908	0.3020293225
3909	0.3019357868
3910	0.3019000914
3911	0.3017841452
3912	0.3017094248
3913	0.3016595377
3914	0.30157803
3915	0.3015223188
3916	0.3013749882
3917	0.3012796267
3918	0.3012466528
3919	0.3011903558
3920	0.3010704732
3921	0.3010053636
3922	0.3008392903
3923	0.3008042437
3924	0.3006849085
3925	0.3006571676
3926	0.3006079912
3927	0.3005654938
3928	0.3005320394
3929	0.3004966024
3930	0.3004636744
3931	0.3003306179
3932	0.3002429019
3933	0.3001820855
3934	0.3001425536
3935	0.3000913407
3936	0.3000219001
3937	0.299991971
3938	0.2999415065
3939	0.2998549456
3940	0.2998076168
3941	0.2997217775
3942	0.2995976649
3943	0.2994991137
3944	0.299483931
3945	0.2994071907
3946	0.2993771277
3947	0.2992882046
3948	0.2991962546
3949	0.2991709826
3950	0.2990701422
3951	0.2990333069
3952	0.2990080719
3953	0.2989530016
3954	0.2988281596
3955	0.298807109
3956	0.2987049957
3957	0.2986744902
3958	0.2986148728
3959	0.2985343816
3960	0.2984847417
3961	0.2984531832
3962	0.2983565844
3963	0.298281343
3964	0.2981475398
3965	0.2980380574
3966	0.2980000357
3967	0.2979370191
3968	0.2978431175
3969	0.2977259806
3970	0.2976863674
3971	0.2976444742
3972	0.2975984661
3973	0.2975683498
3974	0.2974577268
3975	0.2973833317
3976	0.2973532541
3977	0.2972623749
3978	0.2971982968
3979	0.2970951665
3980	0.2970249978
3981	0.2969564096
3982	0.2969207611
3983	0.2968599549
3984	0.2967334485
3985	0.2966284345
3986	0.2965757549
3987	0.2965277405
3988	0.2964697003
3989	0.2963583774
3990	0.2963324657
3991	0.2962493435
3992	0.2962359492
3993	0.2962070912
3994	0.2961635879
3995	0.2961405956
3996	0.2961071462
3997	0.2960316727
3998	0.2959194419
3999	0.2958899534
